query,hint,latency_postgresql_seconds
2c/2c140.sql,hint43,38.710388
1a/1a1371.sql,hint47,41.507339
2b/2b440.sql,hint26,1.692477
8a/8a291.sql,hint39,4.533454
2b/2b191.sql,hint16,47.50525
9b/6f7523381508f74e82d7357f8f84e95ea5e0d4a4.sql,hint10,8.890284
2a/2a821.sql,hint19,35.648713
11b/7783fa015ab5815971ab1ff88696f3f1dad99a9a.sql,hint8,19.552311000000003
3a/3a1295.sql,hint36,4.015202
1a/1a2215.sql,hint39,0.420752
11b/e602b15446d2c17a8a966638af3431f5e789df8b.sql,hint40,16.410134999999997
2b/2b268.sql,hint31,39.111365
6a/6a399.sql,hint1,3.801203
2a/2a67.sql,hint9,9.558645
1a/1a2661.sql,hint16,30.079621
2a/2a218.sql,hint24,0.312247
3a/3a727.sql,hint25,7.216329
2a/2a137.sql,hint17,70.960883
2a/2a830.sql,hint25,17.080902
11b/b7fdeffaec99de70c72630797cd28fc5660e481e.sql,hint19,0.198959
1a/1a375.sql,hint36,0.33868
2c/2c36.sql,hint38,0.32288799999999995
11a/4dc1344c1d44ab9c0494d9d1d6d265f98dd27d72.sql,hint24,1.0398420000000002
2c/2c66.sql,hint27,11.617388
8a/8a233.sql,hint26,26.232044000000002
9a/099f6aafc67b5fc5765c8304f81886e4d8d74819.sql,hint37,41.910097
2a/2a696.sql,hint14,0.507799
1a/1a649.sql,hint2,29.010531999999998
8a/8a199.sql,hint32,93.666323
1a/1a2612.sql,hint38,1.275394
6a/6a193.sql,hint31,20.706249
6a/6a380.sql,hint14,4.678564000000001
2b/2b150.sql,hint4,8.386432000000001
2a/2a718.sql,hint27,17.215104
1a/1a1580.sql,hint30,1.89854
9a/912225dafd19dfb17a0e444ccdb2902e0ad2c685.sql,hint11,2.498993
7a/7a13.sql,hint39,32.847524
9a/7285051fa430e857fd07a3857e0c1d634b35d02a.sql,hint33,10.259795
1a/1a1989.sql,hint15,15.893291999999999
1a/1a2855.sql,hint43,23.518762
6a/6a113.sql,hint44,3.195371
11b/bb1dbdb0bdcc9f49936aab88430f44316ccb4377.sql,no_hint,4.611757
2b/2b216.sql,hint8,23.76267
2b/2b409.sql,hint20,161.690161
2b/2b189.sql,hint14,0.070003
8a/8a66.sql,hint9,1.9245050000000001
1a/1a2839.sql,hint16,19.099579000000002
2b/2b217.sql,hint12,16.887745
9b/94e4178548fd22fe53b0a57d1b3df2670d344397.sql,hint42,8.123864
9a/2e07e6278117c17d35ec4ef4831e9109e7f2f36e.sql,hint15,24.724259999999997
8a/8a344.sql,hint41,7.251224000000001
2a/2a894.sql,hint32,30.074144
1a/1a1875.sql,hint46,5.548671000000001
2a/2a787.sql,hint36,1.252394
11a/92c9e3c89d14f441652561c203f695bb04671295.sql,hint39,0.813712
6a/6a9.sql,hint8,11.500995999999999
9a/196355cdba0bba3bc7ae99c9716c0191a47592f0.sql,hint19,23.025947
9a/7bd8601df5da8b23988d64998a75c2884046ebab.sql,hint5,11.164614
9a/35cf443448eb4c287e36ca7874b8c95ae1fa6887.sql,hint24,29.678647
1a/1a2648.sql,hint13,1.370143
2a/2a710.sql,hint13,0.6108899999999999
2b/2b439.sql,hint9,1.853067
8a/8a74.sql,hint34,56.18246499999999
3b/7f7887ac46d7f09d5e9022010ce845ab16034733.sql,hint15,17.189994
1a/1a988.sql,hint36,15.134448
2a/2a577.sql,hint4,11.733304
2c/2c128.sql,hint32,1.281517
11b/3d7b00734e88e8d9ee8a09c214d409549aa76059.sql,hint18,6.363202
11b/b619190e6ec40de0769e010d571ee22c20397391.sql,hint3,10.797539
11b/7e891603a0df6e9cee1978c10461cb23ee1abae8.sql,hint20,6.5937920000000005
10a/1050faa9de3667ad5be679bd2bc8358746cfe19b.sql,hint47,24.480102
2a/2a358.sql,hint36,0.550403
9a/d15aa981cca3c4db6c8a782795b7e25e4fa7106b.sql,hint26,9.552012000000001
6a/6a94.sql,hint14,20.587991000000002
11b/0400e8e82018bfcc4e10254a1011a11da1147d77.sql,hint2,7.718603
7a/7a53.sql,hint27,5.356727
2c/2c57.sql,hint22,0.29751299999999997
2b/2b324.sql,hint26,4.6144750000000005
5a/5a638.sql,hint3,18.579493
1a/1a2186.sql,hint37,37.714307999999996
11b/b6b14d923f661ade33fd3cc97f45d6bc71ca6368.sql,hint35,2.7000900000000003
11a/4f85ca334570311c02bc551d8b7ddecffb9c949e.sql,no_hint,10.163774
11b/d15056ad3e7bb9f3abcc4659c67725ffc2269d22.sql,hint4,0.7033680000000001
2b/2b105.sql,hint47,41.625157
11a/65ef9db6268ac383eaac4bc0f1c18e51bfc54069.sql,hint31,27.977884999999997
9a/1520cabc1c7f30f8956c8c80c9a45d4a5bb3e490.sql,hint45,155.905542
9a/7c0825c0e0f0be0caa69b4020e1e4c361f8ce849.sql,hint22,9.668906999999999
1a/1a2824.sql,hint4,0.571169
2c/2c26.sql,hint14,0.38681299999999996
1a/1a1852.sql,hint19,2.875129
11a/553a4d32d362b1c250c894594cd81085d204f179.sql,hint39,5.861174
5a/5a906.sql,hint30,0.333424
1a/1a2586.sql,hint32,0.188099
3a/3a487.sql,hint7,0.028832
1a/1a1434.sql,hint18,0.634688
2a/2a854.sql,hint26,0.09936
9b/9d1c15b67b062748392337cc3a3bfe52f962c88e.sql,hint28,12.670461
3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,hint37,33.874241999999995
2c/2c40.sql,hint14,0.241435
2b/2b451.sql,hint48,160.077176
3a/3a414.sql,hint3,5.283578
10a/63b49c80abaadf2cc1febdd861a7bb088e013e54.sql,hint22,1.645699
2c/2c26.sql,hint1,1.430815
1a/1a2878.sql,hint30,0.364788
9a/3ab26e44f24ae26dc6fcbdc3a4e76e523ef14a68.sql,hint39,28.135191
2a/2a181.sql,hint30,1.966781
1a/1a131.sql,hint13,3.5518389999999997
2a/2a870.sql,hint1,6.154586
2a/2a615.sql,hint25,22.852121999999998
2a/2a195.sql,hint2,53.825442
1a/1a2739.sql,hint8,15.717327
1a/1a2165.sql,hint20,19.841639999999998
6a/6a541.sql,hint33,5.278598
3b/aa287a105d7a6629a6dc5aacf6e9a3f91e8465f2.sql,hint41,1.184753
11b/d1ecd804ac5ed998d3a74e9f471df053e98e0799.sql,hint4,74.57524599999999
2c/2c187.sql,hint43,42.885582
1a/1a2526.sql,hint8,30.345258
6a/6a412.sql,hint36,2.381519
2a/2a27.sql,hint40,34.041239999999995
11a/c3ec132f90a5d3dd5650ade0b916c5514f6b401d.sql,hint20,11.873588999999999
1a/1a2114.sql,hint29,2.015941
3b/200274030b48f101c5d38f684bea4fa90192f813.sql,hint22,5.539764
2b/2b307.sql,hint6,0.115986
1a/1a2380.sql,hint21,3.0405010000000003
10a/b457a06ac7934ad710908d8166966c2952275963.sql,hint9,5.311375
1a/1a60.sql,hint43,25.157456999999997
9a/0a3ff163637f3c0ddf6b3e73147ecbdc4baef2e1.sql,hint27,11.503468000000002
7a/7a54.sql,hint34,41.59042
9a/f5967535fa4e43f43e047bb7585b38af444a9afb.sql,hint35,3.634223
8a/8a207.sql,hint21,0.595572
11b/f71d4f1d5c6639e7fbbcd32b1f2e8d56d7d7ac89.sql,hint20,11.621630999999999
3b/4f1ba2a52fa7ab61b1e525c41dd2f5a94c146252.sql,hint21,1.280589
1a/1a2035.sql,hint19,2.235006
2b/2b20.sql,hint41,0.16028399999999998
8a/8a352.sql,hint35,3.155592
2a/2a749.sql,no_hint,9.489528
8a/8a363.sql,hint45,4.985155
8a/8a139.sql,hint27,34.916163999999995
2a/2a153.sql,hint28,48.395717
8a/8a363.sql,hint47,31.431141
2a/2a833.sql,hint3,26.488446
9a/b88b376764344bb33780259701b54c2390d3a252.sql,hint7,20.633598999999997
5a/5a134.sql,hint46,33.314427
11b/b3e764c7b7c622962086e07893535a87f24bda5f.sql,hint26,0.6106950000000001
1a/1a1067.sql,hint26,4.4989
1a/1a2939.sql,hint7,2.917608
3b/eb08f12ab91c3393853ad0759149296ed031caa4.sql,hint30,1.116699
10a/c34a380fdf42faf394d43f50735942346e673bfd.sql,hint45,9.666015
11b/77e44dd7446da4cd507f2d758072252f14fe00c4.sql,hint29,24.582387999999998
9a/2d790f0d53eae2fe7850d09846543bae605bf641.sql,hint18,2.6223850000000004
9b/c54449c77299038c289614c013e8c1fbb4cfec87.sql,hint2,12.312492
2a/2a606.sql,hint29,8.097878
9a/8261c3bd6a1f631f31819c3c9a77c70f51bfab78.sql,hint28,10.878923
6a/6a362.sql,hint45,0.5481739999999999
2b/2b427.sql,hint33,0.7147680000000001
6a/6a76.sql,no_hint,0.60558
9a/340e2ff8c0f38f862fec6e75d8a4f9ada075c779.sql,hint16,6.693139
2a/2a720.sql,hint34,3.1882829999999998
6a/6a404.sql,hint42,0.6018709999999999
8a/8a224.sql,hint3,6.63739
5a/5a247.sql,hint20,22.209317
4a/4a114.sql,hint4,0.079506
11b/bd37440e355aa8b5115479f263d23f14c06cd2e0.sql,hint14,4.776786
9a/6480da393620669803e41fe49e3a719c5d58fc16.sql,hint30,5.778937
1a/1a2531.sql,hint27,10.953485
6a/6a278.sql,hint28,21.071655999999997
11b/da747c684f7260abd30e23405489253afb0053d2.sql,hint21,3.013659
2a/2a176.sql,hint11,0.679783
2b/2b461.sql,hint5,26.914026999999997
1a/1a2690.sql,hint30,0.7989740000000001
1a/1a1687.sql,hint8,25.889181
1a/1a2441.sql,hint16,27.525787
5a/5a544.sql,hint33,0.37435
1a/1a1442.sql,hint31,83.93158500000001
8a/8a93.sql,hint21,9.795307000000001
2c/2c8.sql,hint13,0.731895
9a/bcd4d0e22757322473920d5bce333a38076048d2.sql,hint29,7.315100999999999
2a/2a793.sql,hint45,5.188104
1a/1a2824.sql,hint30,0.30647
2c/2c285.sql,hint29,0.73983
1a/1a2210.sql,hint16,36.25053
11b/13602311ab449b718458ed1259f17cb26b11ccb2.sql,hint29,7.173345
1a/1a2903.sql,hint15,12.273665000000001
11b/4cfa8892f33fe49dddb49eb704d470d07f6056c0.sql,hint10,0.448612
2a/2a658.sql,hint44,0.575705
11b/cb32d628a6aed0b3a320b20f2732e6bfbe185cf0.sql,hint48,2.854872
9b/8aff6700f86da4c2f07ea12df2d167e8edeb22af.sql,hint43,12.178675
6a/6a225.sql,hint38,4.227006
2a/2a732.sql,hint2,30.588824
8a/8a331.sql,hint29,3.320528
2b/2b107.sql,hint13,0.256132
9a/5b32cc053d43c85b090f408e7d6cd51f3c5e7c66.sql,hint9,5.98606
2a/2a9.sql,hint4,7.064414
11a/138a6c6807c40d3434aa72f3f6dd70690df4da8d.sql,hint43,18.322912
2a/2a554.sql,hint37,49.537035
9a/5ab232cf39bd8f99acc6ee3547be2a2d9b11d1b4.sql,hint35,0.436788
11b/987b289eeae8c8f914ff71d8e07d628359e1067a.sql,hint41,153.514227
11a/b0ea6e2100b54183ed656fc835225b7d0c9c6f01.sql,hint7,18.566418000000002
2b/2b391.sql,hint37,96.268542
11b/9c97d45d4e6499bd65fcfe5357463b37e4c9ebf4.sql,hint14,2.7866
11a/4e5ee403491afb298217f90037893914e2fa00a5.sql,hint13,5.778524
5a/5a613.sql,hint32,3.6082579999999997
9b/8c84742f8da42e83b76d8cd2aed5ad18e45b3cce.sql,hint45,10.518975000000001
2a/2a394.sql,hint5,49.431377999999995
2b/2b172.sql,hint19,0.48296300000000003
1a/1a2441.sql,hint3,24.984998
9a/bc1a8993eb34bd412622947fb3742d9d3e80b865.sql,hint22,16.035657999999998
3a/3a1323.sql,hint6,1.007458
2a/2a866.sql,hint48,2.655754
2c/2c275.sql,hint26,0.32364299999999996
2c/2c67.sql,hint25,16.586704
1a/1a2129.sql,hint22,0.431493
3a/3a347.sql,hint42,0.032752
2b/2b102.sql,hint25,24.792343000000002
7a/7a24.sql,hint8,7.3370299999999995
11b/a936a7976c8ded1bfc4fd044758eb81c5ab822d6.sql,no_hint,2.602557
2c/2c204.sql,hint22,1.264425
9b/0e124d4185d9cfd58176f4c3421988a68fa9ea02.sql,hint32,2.014491
11a/1d77c8e85f0c907433b041eff92fb0c9fe6be345.sql,hint25,18.627616000000003
1a/1a1424.sql,hint48,2.00533
1a/1a120.sql,hint42,0.895447
2a/2a404.sql,hint6,0.07557299999999999
7a/7a158.sql,hint14,8.221257
2b/2b34.sql,hint3,29.460157
7a/7a57.sql,hint42,77.720271
2a/2a540.sql,hint32,2.6692669999999996
5a/5a744.sql,hint28,10.338829
11b/e8b5941e21e407b985f1059b5a61407f1dc6cf6f.sql,hint45,1.595582
2a/2a19.sql,hint29,25.099767
8a/8a250.sql,hint3,7.583053
3b/dd00ac2d6b5b0fc54fbda6ae536647583248c8b3.sql,hint38,6.3601469999999996
11b/2f6f9b7ecc92ce048dff02f77128025157717c6a.sql,hint25,8.613072
2a/2a229.sql,hint28,73.728538
8a/8a369.sql,hint44,394.248266
1a/1a1294.sql,hint35,9.479852999999999
10a/ffa89001847857aea332203f58817579edf17efa.sql,hint10,2.0762899999999997
11a/a0eda2a3922e98cb9a5584c232930c0790c6641f.sql,hint7,7.0352
2a/2a243.sql,hint19,0.417299
11a/7a81482f710708986feafc3d91ac7a77e0e4c6ae.sql,hint18,13.157483000000001
11b/9715064dcd1d7e77428990a9b959a476ca587599.sql,hint35,2.814596
2c/2c38.sql,hint40,37.955434999999994
1a/1a956.sql,hint1,3.743838
9a/e4a793b10e153fbb9029ee1ac9d0245afe6dd578.sql,hint37,72.738898
2a/2a399.sql,hint48,0.43393099999999996
9a/8aee90190163c92418254ced3a114794fb8cb054.sql,hint47,37.573412
1a/1a1046.sql,hint39,1.0376869999999998
2b/2b94.sql,hint17,76.503823
1a/1a2482.sql,hint28,23.209369
1a/1a1852.sql,hint18,3.5608
9a/ae321a305be61210e27c17dd89ea4ed4717fd999.sql,hint30,7.286878
6a/6a354.sql,hint19,18.312484
1a/1a2730.sql,hint19,2.9411370000000003
2c/2c173.sql,hint25,20.568793000000003
9b/6f7523381508f74e82d7357f8f84e95ea5e0d4a4.sql,hint29,12.555978999999999
2a/2a505.sql,hint36,10.895509
1a/1a431.sql,hint10,7.369073
2b/2b198.sql,hint28,70.413604
1a/1a71.sql,hint25,12.347329
2a/2a415.sql,hint13,25.47337
1a/1a2775.sql,hint1,0.585069
1a/1a2358.sql,hint44,1.838561
11a/7a81482f710708986feafc3d91ac7a77e0e4c6ae.sql,hint17,13.431954
6a/6a173.sql,hint8,6.2003
1a/1a2436.sql,hint20,22.237105
1a/1a2835.sql,hint27,11.510050999999999
8a/8a50.sql,hint31,10.778131
1a/1a85.sql,hint16,26.560689
11a/db386d18c75578a6bd5e2e1e86e327cfd5d99616.sql,hint4,9.373550999999999
7a/7a141.sql,hint39,1.860988
3a/3a12.sql,hint7,0.55086
9a/9d73478af7f996de0f12eed2b324ae7f2d63e16d.sql,hint16,12.256523
8a/8a468.sql,hint11,2.154652
1a/1a1819.sql,hint18,0.366379
2a/2a785.sql,hint33,2.238361
1a/1a2080.sql,hint19,3.64317
11b/92edf3b33b6e152014331f1a981a6724de49e7b3.sql,no_hint,2.536917
2c/2c94.sql,hint7,0.339824
11b/7eb225635f7aa34116ec46590abf2db0aa163412.sql,hint28,14.845654
9b/e10c1facca267ce17b3097710ddfeb0a8e218634.sql,hint34,4.452267
3b/0a3d1331b4d94931788eee1a0f4cbf5b01d6a226.sql,hint8,5.3604449999999995
2a/2a317.sql,hint23,28.865921999999998
2a/2a98.sql,hint34,2.108971
8a/8a350.sql,hint3,20.332176
1a/1a2234.sql,hint34,5.438985
2a/2a486.sql,hint9,2.714472
8a/8a440.sql,hint13,2.5173159999999997
9a/7c92300106cdbc3677dda8aac1ba4caa5f0c0780.sql,hint11,9.166099
2a/2a343.sql,hint42,0.23184100000000002
2b/2b347.sql,hint25,134.60334
2a/2a657.sql,hint41,0.213724
11a/86b0e4b1a97252bbe7d60bc4f921faa4621d7edf.sql,hint25,4.551354
9a/f66c20458eae7782aa8860f583efbc2350703774.sql,hint7,13.287006
2a/2a523.sql,hint25,13.656551
7a/7a78.sql,hint32,282.668001
1a/1a1758.sql,hint13,0.30947800000000003
2a/2a50.sql,hint11,0.171292
2a/2a768.sql,hint30,13.124345
2b/2b45.sql,hint3,32.205125
1a/1a2867.sql,hint42,1.1485
2c/2c26.sql,no_hint,0.242513
11b/c3bead63ba7bb1073acb81a084960a392424205d.sql,hint46,7.094245
2b/2b360.sql,hint9,0.775824
9a/edd963a65e82d6a6b2f0ead33bf56cc5087f0d18.sql,hint24,0.601857
9b/29421d3ff19cdf26d54e68a87afbaa0f9a885221.sql,hint30,0.518956
11b/011bcfa5a32aa62a5e3db459bb61d192c34d88d1.sql,hint16,8.902524
3a/3a897.sql,hint43,9.930855
8a/8a288.sql,hint35,2.3585700000000003
7a/7a164.sql,hint25,11.758085
2b/2b471.sql,hint20,29.092208
9a/29b7bfa9bc3fabd33fe8d1e2eb29ee5c11c4dee7.sql,hint37,38.962567
7a/7a1.sql,hint16,11.402686
1a/1a2703.sql,hint32,2.8250610000000003
1a/1a2051.sql,hint2,35.298727
2a/2a825.sql,hint44,22.720517
11a/f9d4327aa29ac7f5277b79882381641fea12a7f6.sql,hint11,4.376561
1a/1a1819.sql,hint32,0.385397
11b/9715064dcd1d7e77428990a9b959a476ca587599.sql,hint9,4.206943
1a/1a2690.sql,hint7,0.8493999999999999
11a/829f9b37861f5441ef2b5b1433575605d3e3991c.sql,hint8,9.152038000000001
9a/240d328636588d119279544e678a1b65e267acdf.sql,hint20,5.486665
9a/52e18a7845cb78050ca131549e4f728b2fa38728.sql,hint41,2.614962
6a/6a413.sql,hint14,6.209378
8a/8a364.sql,hint41,12.22982
6a/6a475.sql,hint43,12.17466
2b/2b146.sql,hint41,2.4770920000000003
6a/6a534.sql,hint36,2.737161
1a/1a2965.sql,hint24,3.921328
11b/ee0b5f3d07c1cb5b0e38579c32f6077d087a193a.sql,hint18,3.05112
11b/a4c161ca561001343bba9d940d8b8829a5b39998.sql,hint30,0.595875
1a/1a2787.sql,hint30,0.44797899999999996
6a/6a152.sql,hint13,1.889682
9a/ba300ec32a7710fabeb02c9131de475f3b41d407.sql,hint20,12.28836
2a/2a562.sql,hint17,27.938524
5a/5a744.sql,hint47,5.465898
6a/6a513.sql,hint24,2.584046
1a/1a2041.sql,hint14,0.448189
11b/64e63bf545af73fcf65c1f1cdfc3e66cf994e823.sql,hint40,18.730905
1a/1a1839.sql,hint4,7.600611
1a/1a2787.sql,hint47,31.003485
2a/2a458.sql,hint33,0.82348
9a/0bd46d69c2ae1f2f33e45d5b5bf7ceca759e3f58.sql,hint27,10.679516
1a/1a1270.sql,hint16,23.703187999999997
9a/b97b075190315c5055afa004dcbccedf82c4e9e3.sql,hint10,3.187524
9a/fb1c5918d6bb22ded10fc303399195eb8d31fbc1.sql,hint1,2.336024
9a/3b34959f8b6b1060c0c4b54c557129399d0fb1c5.sql,hint20,15.408261
2b/2b284.sql,hint18,0.6432910000000001
3a/3a43.sql,hint4,0.580945
1a/1a20.sql,hint19,0.731888
1a/1a2247.sql,hint37,38.946678
2b/2b19.sql,hint5,60.498332000000005
3b/9d746231c5ea5f59cf89f35987edffaca345b7ed.sql,hint2,10.401799
5a/5a951.sql,hint42,0.783658
6a/6a324.sql,hint1,1.776166
2b/2b13.sql,hint2,27.504273
8a/8a373.sql,hint29,2.989536
8a/8a156.sql,hint41,3.318411
1a/1a199.sql,hint31,24.820759
8a/8a392.sql,hint5,4.8973379999999995
2a/2a242.sql,hint40,23.896731
2a/2a414.sql,hint9,163.941181
2a/2a329.sql,hint10,1.334894
2a/2a834.sql,hint25,10.038486
2a/2a271.sql,hint20,185.241308
5a/5a756.sql,hint2,13.510187
9a/9713d7aeeec46c04f0f9afa2abf02d32f98e96ca.sql,hint25,23.626364000000002
2a/2a453.sql,hint3,57.634886
2a/2a651.sql,hint11,1.0688030000000002
9b/ea21c8023228f71ad83eefacec5951e8b3da62a4.sql,hint10,0.441743
6a/6a320.sql,hint10,22.465887
6a/6a539.sql,hint39,21.611794000000003
11a/446e4de003b1d2c411f7e382a5b0949fece974f6.sql,hint12,23.450434
1a/1a255.sql,no_hint,2.321906
9a/02ecdf9e02fd4ea662d3caf7d471543d15ecbbc9.sql,hint39,8.46468
8a/8a253.sql,hint30,115.82518300000001
8a/8a488.sql,hint15,10.762111
7a/7a143.sql,hint8,8.286543
5a/5a435.sql,hint13,9.26316
11a/69858a76555cb0acc1831c5dd92780a35ee76846.sql,hint40,19.676215
9a/921a08fca0a7c7e8d0d505db3860f3c3a98a17b1.sql,hint46,8.198703
2a/2a898.sql,hint11,0.7978540000000001
2b/2b76.sql,hint6,1.739171
6a/6a406.sql,hint3,10.834997
6a/6a216.sql,hint12,7.058841
11b/b5d5f85915fd6f6ef7d35abb81438b4941ae5b61.sql,hint22,0.863722
11b/c6a147ae55d917553112eec096b11ce9c2a35c61.sql,hint7,9.863069
2c/2c127.sql,hint17,21.630142
11b/f58cf5c555a8b24e7df25ffb9257e7d18024c31a.sql,hint19,17.673981
8a/8a67.sql,hint39,11.973547
1a/1a2436.sql,hint19,1.404193
11b/0fabb168664d6ae80b9c303d1fd11929df14c3b7.sql,hint4,0.5207780000000001
1a/1a1598.sql,hint37,31.420869
9b/8509bfc6eeaf22597b00bc4ef7f5bcf8492863f9.sql,hint40,22.834061000000002
2a/2a236.sql,hint4,7.004727
2a/2a844.sql,hint33,8.186263
2b/2b491.sql,hint19,0.10751300000000001
6a/6a248.sql,hint32,0.629122
1a/1a2358.sql,hint22,2.019053
10a/fd26fe6762a3823baca81ef3c51ead7cf3c5e955.sql,hint31,15.360430000000001
1a/1a2035.sql,hint47,40.133734
2b/2b141.sql,hint40,350.719316
7a/7a5.sql,hint43,33.540543
9a/45b41783c5551ddab9f14727bf52b11b0a61c667.sql,hint6,18.674028
5a/5a644.sql,hint20,12.366047
2b/2b98.sql,hint12,23.52582
2b/2b210.sql,hint15,8.447747
1a/1a2754.sql,hint5,19.477061000000003
8a/8a36.sql,hint15,4.778689999999999
2a/2a857.sql,hint37,356.490622
2b/2b321.sql,hint37,177.39308300000002
1a/1a2941.sql,hint37,42.51629
1a/1a2277.sql,hint40,39.946757
1a/1a2664.sql,hint11,4.402195
5a/5a925.sql,hint7,26.021601
1a/1a1711.sql,hint43,26.253147000000002
10a/47a4d3ab49e42b6418e9fdd96e1defad734968df.sql,hint41,5.663394
8a/8a221.sql,hint25,7.1847780000000006
8a/8a492.sql,hint12,5.828151
2b/2b287.sql,hint17,36.772858
11b/92edf3b33b6e152014331f1a981a6724de49e7b3.sql,hint19,9.072417
9a/328455c9c30fb813fc053036f31f9ca1f13a669c.sql,hint22,8.394900999999999
3a/3a1280.sql,hint3,15.817231
9b/b3ee8c96f185d2a91306faf5d30988fbe142fb7d.sql,hint17,10.650744000000001
9b/f0d26b3eaa05bc4a56501495d0bf94913a34cb36.sql,hint48,2.011111
8a/8a338.sql,hint13,6.470560000000001
3b/19a85be4c3c3152483f7004ddb9f28de84cc4701.sql,hint10,5.9138
2a/2a54.sql,hint33,1.59232
6a/6a257.sql,hint34,2.8788620000000003
8a/8a270.sql,hint34,6.695265999999999
1a/1a2503.sql,hint20,22.248067
7a/7a160.sql,hint40,26.983546999999998
9a/4e09b6a8a2927260782ed5cacdb7c1939f2a2a6a.sql,hint1,8.724225
2a/2a633.sql,hint48,1.669408
3b/32172a0bf8edff259f68e7bb5e8a9d73bd9841fa.sql,hint3,9.023579999999999
11a/c3f0787b09168f2f3688e4aaccf83d4c47cd0337.sql,hint12,8.384933
2a/2a834.sql,hint23,22.947348
9a/9713d7aeeec46c04f0f9afa2abf02d32f98e96ca.sql,hint23,31.450647
2b/2b475.sql,hint3,63.31858999999999
7a/7a108.sql,hint32,78.13705100000001
3a/3a1348.sql,hint1,3.525681
10a/1650be49892379f7e3e9c9e3f8084767f873d7c3.sql,hint6,17.358057000000002
9b/f211f7e12255db20f2c38583c3ea5470c6873ad5.sql,hint7,1.6891420000000001
9a/3e43f31bf83a6037ddef710390708751ce2fe984.sql,hint43,33.711824
8a/8a165.sql,hint12,5.975741
2b/2b379.sql,hint33,10.128385
1a/1a2080.sql,hint16,43.67942
1a/1a1411.sql,hint45,0.671492
9a/1f8e51b626da312936f2293e4d71256bbbf0de98.sql,no_hint,18.67707
9b/abd77f916da3311a46e497a036a2e8f55e5cbc74.sql,hint33,0.9003
6a/6a118.sql,hint40,15.164078
2a/2a94.sql,hint30,10.951691
2a/2a498.sql,hint10,19.331579
2b/2b34.sql,hint10,0.485401
1a/1a1479.sql,hint44,1.4767919999999999
8a/8a24.sql,hint37,23.725366
2b/2b431.sql,hint14,3.145312
7a/7a152.sql,hint9,24.650452
2a/2a518.sql,hint10,3.596015
6a/6a140.sql,hint6,4.378194000000001
11b/6756d19799c370c78a4a36886e99c95dc67d53f7.sql,hint22,6.499395000000001
7a/7a94.sql,hint16,24.384086
11b/7375b0b2d5fdd2ea724280c4a762a176a8683c26.sql,hint1,3.336207
2c/2c13.sql,hint37,20.776970000000002
2a/2a736.sql,hint17,65.619136
2a/2a146.sql,hint40,2238.094058
9a/1145461b821576fc603c930832b7969dcf3bf4ba.sql,hint29,26.19497
9a/02ecdf9e02fd4ea662d3caf7d471543d15ecbbc9.sql,hint26,8.305114999999999
9b/299b3021c0294876d73b40743b5da252442230b5.sql,hint14,5.938266
1a/1a1259.sql,hint4,0.8208150000000001
11a/2f500a79380e69f38398cf4af82e43f759a3fc03.sql,hint3,29.261491000000003
6a/6a96.sql,hint7,2.324506
8a/8a390.sql,hint36,19.6437
11b/cb32d628a6aed0b3a320b20f2732e6bfbe185cf0.sql,hint4,3.53637
1a/1a336.sql,hint26,3.7837289999999997
11a/a3d5c36a47d47c7869d06b549170bb15f75004d8.sql,hint2,31.669062
11a/3fcc5fd5911f596fab60c551bd34ecd9b42ed311.sql,hint44,26.394166000000002
5a/5a756.sql,hint38,3.483624
7a/7a116.sql,hint20,12.875639
1a/1a1761.sql,hint39,11.410123
1a/1a2555.sql,hint6,0.867336
9a/2c69c2ed31707a00b36d393d09f6b0dfda51a3b1.sql,hint2,12.69486
2a/2a301.sql,no_hint,11.664245999999999
8a/8a344.sql,hint43,23.816974
3a/3a879.sql,hint3,12.574108
6a/6a288.sql,hint19,2.04909
11b/01aaf4425e1e401959b8f3ba6b825eeb8f5e4f1d.sql,hint17,7.7757309999999995
2a/2a819.sql,hint25,14.611133
9a/91523a4b926e08cc2334c8d2b5ebd393604fadac.sql,hint17,20.059054
1a/1a314.sql,hint6,0.644918
2a/2a510.sql,hint14,0.5883619999999999
3a/3a487.sql,hint14,0.0286
1a/1a1499.sql,hint46,17.559745
1a/1a2523.sql,hint35,5.657775
8a/8a321.sql,no_hint,22.349961
1a/1a2034.sql,hint20,55.464996
2a/2a226.sql,hint29,2.0222059999999997
8a/8a395.sql,hint32,6.086809000000001
2c/2c241.sql,hint46,1.584641
7a/7a144.sql,hint20,8.935725
3b/f161cc61f4db0dabb4c83e8326076e65f06ae0b2.sql,hint33,0.997889
1a/1a2436.sql,hint14,1.777066
8a/8a223.sql,hint33,34.911818
11b/f19f2689fbbe5489269a8e76d6f7952e1864a4bf.sql,hint15,7.47301
2a/2a669.sql,hint14,13.819469
8a/8a145.sql,hint31,11.707209
1a/1a2830.sql,hint8,28.210738000000003
1a/1a1579.sql,hint6,0.287959
9b/6f7523381508f74e82d7357f8f84e95ea5e0d4a4.sql,hint25,30.656359000000002
1a/1a2937.sql,hint28,46.18769
9a/b104da22336d85b779d90838337d9a62e2a9687c.sql,hint40,19.323852
10a/2d450a9d6cd43a7dc470e0fb802dd4be0d4a0d4e.sql,hint4,2.506203
2b/2b330.sql,hint13,0.47770999999999997
